,name,ingredients,steps,loves,url,description,image
237,Soto babat kambing madura,"Jeroan kambing babat,usus campur--Bumbu halus ;--Bawang putih--Bawang merah--Merica--Bumbu yg di iris ;--Jahe--Lengkuas--Kunyit--Daun jeruk--Daun salam dan sereh sy gak pake karna lg kehabisan stok--Bahan pelengkap ;--Soun--Toge--Bawang daun dan seledri--Bawang putih dan merah goreng--Garam dan royco sapi--Sambel uleg--Jeruk nipis--","Bersihkan babat dan usus lalu rebus sampai empuk, lalu iris bumbu kemudian jahit pada benang, kemudian kupas bawang--Lalu tumis bumbu iris dan bumbu halus--Rebus air pada panci--Setelah bumbu sudah wangi lalu masukkan babat yg sudah diiris, ini trik saya agar babatnya gak bau--Kemudian masukkan bumbu dan babat pada panci yg airnya sudah mendidih lalu kasih garam dan royco sapi--Tes rasa, kemudian masukkan bawang daun seledri dan bawang goreng--Tata nasi lalu soun kemudian toge lalu kuah dan babatnya, siap dihidangkan, oya jangan lupa kasih jeruk nipis dan sambel ulek biar tambah nampoll--",6,/id/resep/4383415-soto-babat-kambing-madura,"Dapet jroan kambing, alhasil jadilah kubikin soto, Rasanya pas banget di santap pas musim hujan kayak sekarang😄",https://img-global.cpcdn.com/recipes/034ca9288ca4e2a2/680x482cq70/soto-babat-kambing-madura-foto-resep-utama.jpg
238,Daun Singkong Pepes Udang Tahu #praktis,"★ bumbu halus--7 siung bawang merah--5 siung bawang putih--5 cabe merah--4 cabe rawit--1 ruas jahe--1 ruas kencur--1 ruas laos--Secukupnya gula, garam, lada--★ bahan isi--60 gr daun singkong, rebus--2 kotak tahu putih, lumat--30 gr udang kecil2--2 sdt teri nasi--1 butir telor--1 batang serai, iris2--2 lembar daun jeruk, iris2--Secukupnya garam dan kaldu bubuk--Daun pisang--","Panaskan wajan, tumis sebentar udang dan teri hingga baunya keluar. Sisihkan.--Daun singkong yg sudah direbus, peras hingga tidak ada air dan potong2 agar mudah memakannya.--Panaskan daun pisang diatas api kompor hingga layu sehingga gampang untuk membungkus dan tidak robek.--Campur semua bahan jadi satu dan aduk rata. Jangan didiamkan trlalu lama karna bila telor sudah dimasukkan dan didiamkan terlalu lama akan berair--Sebelum membungkus, panaskan kukusan yg telah diberi air. Lalu Ambil daun pisang dan isi dengan adonan yg telah di aduk jadi satu. Besar kecilnya ukuran pepes tergantung selera. Lalu kukus kurleb 10-30 menit (tergantung ukuran tiap bungkus) atau sampai matang--Setelah dikukus, bakar diatas api kompor dan pepes siap disajikan.--",6,/id/resep/4469454-daun-singkong-pepes-udang-tahu-praktis,"Punya sisa daun singkong dan bosen klo di tumis mulu, cari inspirasi dari cookpad juga dan jadilah resep ini.
© original recipe created by me
Happy cooking food lovers 💞",https://img-global.cpcdn.com/recipes/533f01cda8210029/680x482cq70/daun-singkong-pepes-udang-tahu-praktis-resepnusantara-foto-resep-utama.jpg
239,Rendang Daging Sapi Kentang,"750 gr daging sapi, potong potong--1000 ml santan encer--1000 ml santan kental--5 lmbr daun jeruk--1 btg sereh, memarkan--4 buah kentang, kupas, potong2--Bumbu Halus--1 ons cabe merah--2 cm kunyit--12 siung bawang merah--5 siung bawang putih--2 cm lengkuas--Secukupnya garam dan gula--","Rebus santan encer, daun jeruk, sereh dan bumbu halus, masak hingga mendidih--Masukkan daging yang sudah di potong potong, masukkan garam dan gula secukupnya, masak hingga santan kental--Masukkan santan kental, setelah santan udah mulai berkurang, masukkan kentang, masak hingga rendang nya agak mengering dan berminyak, angkat dan sajikan.--",8,/id/resep/4451041-rendang-daging-sapi-kentang,"Kalau udah bicara daging,, yah diapa apain juga udah enak, tapi kalau udah di rendang makin maknyusss .., mantap dah..😄😉😅",https://img-global.cpcdn.com/recipes/a84a7e40400475fb/680x482cq70/rendang-daging-sapi-kentang-foto-resep-utama.jpg
240,Soto Kambing Kuah Bening Mang Yudi (#pr_homemadestreetfood),500 gr Daging Kambing--Bumbu Halus :--1/2 Buah Bawang Bombay--6 Siung Bawang Putih--3 cm Jahe--1/2 Sdt Lada Bubuk--1 Sdt Kunyit Bubuk--Bumbu Lain :--3 cm Lengkuas bagian (memarkan)--5 Lembar Daun Jeruk--1 Batang Serai (bagian putihnya saja) memarkan--Secukupnya Garam--Bahan Pelengkap :--Secukupnya Irisan Tomat--Secukupnya Irisan Daun Bawang--Secukupnya Irisan Daun Seledri--Secukupnya Bawang Merah (belah menjadi 4)--Secukupnya Sambal uleg--Secukupnya kecap--Secukupnya Nasi/ Lontong--Secukupnya emping (me skip)--,"Cuci daging kambing di air mengalir, lumuri air jeruk lemon, diamkan ±1 jam, cuci lagi, tiriskan (Potong sesuai selera) 
Lalu rebus daging kambing sampai setengah empuk.--Tumis bumbu halus dan bumbu lainnya, sampai harum. Masukkan tumisan bumbu ke dalam rebusan daging,aduk rata. Didihkan lagi sampai daging empuk. Tambahkan garam (uji rasa) angkat--Soto Kambing Kuah Bening siap dihidangkan 😁👌--Saran Penyajian : Tata di mangkuk, daging, tomat, irisan bawang merah. Siram kuah, taburi seledri, daun bawang, beri perasan jeruk. (Bisa ditambahkan emping, kecap, lontong or nasi untuk menyantap nya)--Semoga bermanfaat guys 😁👌--",49,/id/resep/4008155-soto-kambing-kuah-bening-mang-yudi-pr_homemadestreetfood,"Bang_@nto 130118

Soto ini biasa saya beli di mamang ujung jalan dekat perumahan, padahal bumbu nya hanya biasa saja menurut saya, dengan topping tomat, irisan bawang merah, sambal Uleg ala kadar nya, daun bawang dan Seledri tapi rasanya bikin nagih aja di lidah.
#pr_homemadestreetfood",https://img-global.cpcdn.com/recipes/386048b9e7c9d39a/680x482cq70/soto-kambing-kuah-bening-mang-yudi-pr_homemadestreetfood-foto-resep-utama.jpg
241,Sambal telur ayam,1/2 kg telur--6 cabe merah besar--10 cabe rawit--Sejumput lada--Garam--Gula putih--Kecap manis--3 bawang putih--6 bawang merah--,"Rebus telur lalu kupas dan goreng--Rebus cabe merah, rawit, bawang putih, bawang merah, tomat--Lalu haluskan lada garam, dan bumbu yg di rebus tadi--Tumis bumbu sampai harum masukkan penyedab rasa dan gula, aduk rata. Masukkan air matang sedikit lalu masukkan kecap manis sesuai selera dan telur. Tunggu sampai air menyusut. Icip rasa--Sajikan--",6,/id/resep/4473513-sambal-telur-ayam,"Kedatangan tamu siapin yg ada di dapur aja,  lagi males keluar rumah",https://img-global.cpcdn.com/recipes/45721361e14c3734/680x482cq70/sambal-telur-ayam-foto-resep-utama.jpg
242,Nugget Ayam Wortel,250 gram daging ayam giling--1 buah wortel ukuran sedang--1/2 buah bawang bombay--2-3 siung bawang putih--3 batang daun bawang--2 butir telur ayam--100 gram tepung terigu (kurang lebih)--secukupnya Tepung roti--secukupnya Garam--secukupnya Lada--secukupnya Penyedap rasa ayam--Minyak goreng--,"Potong-potong bawang bombay dan bawang putih. Tumis dengan sedikit minyak hingga harum. Angkat--Campurkan tumisan bawang dengan daging ayam giling dengan menggunakan blender atau food processor. Campur hingga bawang halus & tercampur rata. Tuang pada wadah yg telah disediakan untuk dicampur dengan bahan lain--Potong wortel jadi bagian yg kecil. Masukkan pada campuran daging giling sebelumnya--Potong daun bawang jadi bagian yg kecil. Masukkan pada adonan. Campur hingga rata--Masukkan 1 butir telur ayam. Campurkan--Masukkan tepung terigu perlahan-lahan dan campur hingga rata. Masukkan garam,lada dan penyedap rasa secukupnya.--Panaskan kukusan--Letakkan adonan pada cetakan yg telah disediakan. Masukkan pada kukusan yg telah dipanaskan sebelumnya. Tutup kukusan diberi kain agar air tidak menetes diadonan. Kukus kurang lebih 25-30 menit--Angkat adonan yg sudah matang dari kukusan. Biarkan agar sedikit dingin.--Setelah dingin potong-potong sesuai ukuran yg diinginkan.--Kocok lepas 1 butir telur ayam. Celupkan adonan nugget yg telah dipotong tadi kedalam telur. Kemudian gulingkan di tepung roti.--Ulangi langkah 11 hingga adonan nugget habis--Dinginkan pada freezer kurang lebih 1 jam agar tepung roti menempel dengan sempurna--Goreng nugget dengan minyak panas. Nugget ayam wortel siap disajikan.--Nugget yg masuk ke dalam freezer dapat bertahan maksimal 3-4 minggu--",4,/id/resep/4472084-nugget-ayam-wortel,"Iseng nggak ada kegiatan dirumah akhirnya mencoba untuk bikin nugget ayam wortel ini. Itung-itung belajar masak buat calon keluarga di masa depan. Hehehe.
Biar bisa lebih sehat, bisa ditambah sayur brokoli atau bayam. Penyedap rasa ayam bisa diskip. Tepung terigu bisa dikurangi biar lebih berasa ayamnya.",https://img-global.cpcdn.com/recipes/afeb9cbcf759801b/680x482cq70/nugget-ayam-wortel-foto-resep-utama.jpg
243,Otak-otak ikan tengiri,1/4 ikan tengiri--200 gr tepung terigu--50 gr tepung kanji--3 siung bawah putih--5 siung bawang merah--2 batang daun bawang--1 shacet masako rasa sapi--1 butir telur ayam--,"Giling daging ikan tengiri sampai halus (sesuai selera)--Giling bawang merah dan putih--Sisir daun bawang tipis-tipis--Kocok telur dalam wadah--Campurkan bahan ke 4 dalam wadah--Aduk hingga rata, campurkan masako,garam,gula.--Setalah tercampur semua, masukan ke adonan kedalam plastik. Jika sudah gunting ujung plastik.--Siapkan air mendidih, masukan adonan yg d plastik dengan cara pencet perlahan plastik hingga membentuk lonjong.--Jika sudah mengapung, tiriskan--Tunggu 3-5 menit, otak-otak siap untuk di goreng--",6,/id/resep/4467776-otak-otak-ikan-tengiri,Ada ikan dibalik kulkas 😂,https://img-global.cpcdn.com/recipes/a9e3f1661487b101/680x482cq70/otak-otak-ikan-tengiri-foto-resep-utama.jpg
244,Telor dadar terigu,"1 butir telur (aku pakek telur ayam)--1 sdm munjung terigu--1 sdm aja sagu--1 1/2 sdm margarin--1 siung bawang merah--1 siung bawang putih--2 buah cabe rawit/cabe merah (opsional)--Secukupnya bawang bombay--1/2 sdt merica (boleh bubuk boleh butir)--1 sdt penuh penyedap rasa/garam(aku dua2nya, garam nya dikit aj)--Sedikit minyak wijen--Secukupnya air hangat--","Cairkan terigu dan sagu dengan air hangat hingga encer--Potong bawang, cabe dkk--Campurkan semua bahan jadi 1, biarkan bawang dkk mentah(gak usah ditumis biar wangi)--Setelah itu, panaskan wajan dengan margarin hingga hilang kreces-kreces nya, lalu goreng adonan dengan api yang sedang cenderung besar biar hasil nya wangi, tapi jgn sampai gosong.--Bolak balik sesekali biar matang luar dalam, jika sudah agak keluar asap, angkat.--Telor dadar siap dinikmati, wangi bawang dan cabai mentah nya enak bgt 😍--",6,/id/resep/4467359-telor-dadar-terigu,"Sore2 perut keroncongan nanggung gitu? Dilema antara makan siang udah, makan malam masih beberapa jam lagi (skrg jam 3). Mau bikin telor ceplok, kurang, buat yang bingung cara ngepasin perut nya gimana? Mending buat telor dadar ditariguan aja deh hehee. (Ditepungin). Btw ini bukan buat sore2 aja yaa, malam2 juga bisa, berlaku untuk semua orang termasuk salah 1 penggagal diet kalian nih 🤣",https://img-global.cpcdn.com/recipes/a22d6ec613045313/680x482cq70/telor-dadar-terigu-foto-resep-utama.jpg
245,1. Pesmol Ikan Kerapu,3 ekor ikan kerapu potong 2--Bumbu halus :--8 siung Bawang merah--4 siung Bawang putih--3 cm Jahe--3 cm Kunyit--6 butir Kemiri--Bumbu pelengkap :--6 lbr Daun jeruk--4 lbr Daun salam--1 btg Sereh--Lengkuas 3 cm (digeprek)--Cabe rawit 15 bh (sesuai selera)--1 bh Tomat kecil--1 bh Wortel kecil--2 btg Daun bawang--Jeruk nipis 1 butir (ambil airnya)--Air 100 ml (dapat ditambah jika ingin agak berkuah)--Garam--Gula--,"Bersihkan ikan kerapu, beri garam, goreng kering--Tumis bumbu halus, daun jeruk, daun salam, sereh dan lengkuas sampai harum.--Masukkan wortel dan cabe rawit masak sampai wortel dan cabe agak lunak.--Masukkan air, air jeruk nipis, garam dan gula. Masak sampai mendidih.--Masukkan ikan yang sudah di goreng.--Masak sampai air agak menyusut, masukkan tomat dan daun bawang. Masak sebentar.
Angkat dan sajikan 😉--",3,/id/resep/4472263-1-pesmol-ikan-kerapu,"Punya stok ikan kerapu, bingung mau di masak apa. Cobain dimasak pesmol aja.. biasanya kan yang di pesmol ikan gurame.. Rasanya.. endeeusss.. 😊",https://img-global.cpcdn.com/recipes/620313e874f9278a/680x482cq70/1-pesmol-ikan-kerapu-foto-resep-utama.jpg
246,Ikan Nila (saos pedas asam manis),1 ekor ikan nila ukuran jumbo--1 ons Selada--3 batang buncis (di potong panjang)--1 buah kentang (di bagi 4)--1/2 wortel (di potong korek api)--Bahan saos :--1 bawang bombay ukuran kecil--3 siung bawang putih--7 sdm saos sambal--5 sdm saos tomat--3 sdm saos tiram--1 sdt garam--1 sdt lada / merica bubuk--Minyak goreng--4 gelas air--,"Panas kan minyak goreng--Masukkan ikan nila sampai terendam seluruhnya--Goreng sampai kecoklatan dan matang--Angkat dan tiriskan--Rebus kentang wortel dan buncis dengan 3 gelas air dan 1/2 sdt garam--Angkat dan tiriskan rebusannya--Cara membuat saos :--Geprek dan cincang bawang putih, iris bawang bombay--Tumis bawang putih dan bawang bombay dengan sedikit minyak sampai harum--Masukkan saos tomat, saos sambal, dan saos tiram--Masukkan segelas air--Masukkan 1/2 sdt garam dan lada/merica bubuk--Masak hingga mendidih--Tata ikan dalam piring sesuai selera, letakkan ikan nila yg sudah di goreng dan siram dengan saos pedas asam manis--Selesai--",1,/id/resep/4472502-ikan-nila-saos-pedas-asam-manis,,https://img-global.cpcdn.com/recipes/21fbeaa213f20c04/680x482cq70/ikan-nila-saos-pedas-asam-manis-foto-resep-utama.jpg
247,Nugget Ayam Home Made,"1/4 kg ayam d fillet ambil dagingnya aja--1 buah wortel--1 buah daun bawang prei--4 siung bawang putih--8 siung bawang merah--1 sdt merica--1/2 kg tepung tapioka--2 telur ayam--Garam, penyedap rasa--Tepung roti/ tepung panir--","Cuci bersih ayam. Setelah itu potong kecil2. Masukkan dlm blender. Tambahkan 1 telur ayam, bwg pth, bwg merah, merica. Air sdkt. Lalu blender.--Setelah itu parut wortel, ptong kecil2 daun bawang prei--Taruh adonan ayam dalam wadah--Masukkan wortel, daun prei, tepung tapioka 10 sdm. Kalau pengen lebih padet bisa tambahkan lagi. Sesuai selera--Aduk2 ya sampai tercampur rata. Tambah i garam, penyedap.--Siapkan wadah. Tuang adonan ke dalam wadah yg sebelumnya d olesi mentega--Kukus d panci pengukusan. Kukus 30 - 40 mnt.--Setelah matang, keluarkan dr panci. Biarkan dingin. Lalu keluarkan.--Siapkan 1 telur (dikocok), tepung panir. Potong2 adonan jd kecil2, celupkan ke telur, lalu baluri dg tepung panir.--Setelah itu goreng.Nugget siap d hidangkan. Nugget juga bisa d simpan d dalam freezer ya moms 😊. Jadi sewaktu2 bisa langsung goreng.--",6,/id/resep/4472482-nugget-ayam-home-made,Iseng aja pengen masak aja bawaannya lagi hamil 😂,https://img-global.cpcdn.com/recipes/10cf48103e99ae1c/680x482cq70/nugget-ayam-home-made-foto-resep-utama.jpg
248,Sambel udang pete,"250 gr Udang Kupas (Belah Punggung udang)--100 gr Jagung Muda--2 buah kentang--1 papan Pete--1 serai--2 daun jeruk--Garam dan gula, minyak untuk menumis secukupnya saja--Bumbu Halus :--3 Siung bawang putih--10 Cabe Merah keriting--1 buah tomat merah--","Haluskan Bumbu menjadi halus dengan mengunakan blender bumbu, sisihkan, blend juga tomat, sisihkan--Kupas dan Potong kentang kotak kecil, Goreng 5menit, 1/2 matang, angkat tiriskan--Panaskan minyak 2 sdm di wajan, masukan bumbu halus, tumis sampai wangi, tambahkan serai, daun jeruk, masukan tomat yang dihaluskan, tambahkan gula, garam secukupnya--Masukkan Jagung muda, pete, Udang, aduk sebentar sampai meresap bumbunya, tambahkan Kentang yang sudah digoreng (Langkah 1) icip rasanya... boleh juga kasi air, masak 5menit ditutup, sajikan dengan nasi hangat--",25,/id/resep/4465706-sambel-udang-pete,"Salah 1 seafood yang terfavorite selain Kepiting adalah udang, dimasak sambel udang dengan pete dan kentang , dijamin bikin nambah Nasi dirumah ...
Persiapan : 10 menit , Memasak : 15 menit, Total  : 25menit 
Porsi : makan 3-4 org",https://img-global.cpcdn.com/recipes/893940d750a30213/680x482cq70/sambel-udang-pete-foto-resep-utama.jpg
249,Patty Tempe,"250 gram tempe, kukus, haluskan--150 gram daging sapi/ ayam (sy: 200 gr daging sapi)--5 sdm tepung panir (sy: tepung kobe putih)--2 butir telur--1 buah bawang bombay ukuran sedang, potong kotak kecil--4 siung bawang putih, memarkan lalu cincang--1/4 sdt merica bubuk--1/2 sdt garam--","Ini tepung kobe putih yg sy pakai.--Campur semua bahan dalam wadah.--Ulen hingga semua tercampur rata. Adonan menjadi padat. Tes rasa.--Bentuk bulat lalu pipihkan. Timbang per adonan bila perlu.--Siapkan teflon, beri 2 sdm minyak goreng, panaskan. Masukkan adonan. Masak hingga bagian bawah adonan kecoklatan, lalu balik, masak kembali hingga kecoklatan. Angkat, dinginkan, siap untuk isian burger. Atau mau dimakan gitu aja di cocol saus sambal jg enakkk.--Bila akan di simpan di freezer, sebaiknya panggang di teflon setengah matang, biarkan dingin, lalu masukkan dalam wadah tertutup atau plastik. (sengaja sy simpan 1 buah selama 2 minggu, setelah di goreng ttp oke rasanya).--Selamat Mencoba 😃--",9,/id/resep/4469642-patty-tempe,"Source : Monic's Simple Kitchen ,,, patty tempe ini bisa di goreng atau hanya di panggang di teflon dengan sedikit minyak. Sesuai selera aja.",https://img-global.cpcdn.com/recipes/ec20b57e12ef781f/680x482cq70/patty-tempe-foto-resep-utama.jpg
250,Ayam suwir,300 gram Ayam suwir (sudah direbus/Goreng)--5 siung bawang merah--3 siung bawang putih--1/2 buah tomat--1/2 sdt merica--1/2 sdt terasi--2 buah cabe rawit--2 buah cabe kriting--Secukupnya gula--Secukupnya garam--Secukupnya air--Secukupnya penyedap rasa (Royco)--2 lembar daun salam--1 jari Lengkuas geprek--,"Haluskan semua bumbu kecuali tomat, lengkuas, Dan daun salam--Siapkan wajan untuk menumis Bumbu, kemudian tuang sedikit minyak Goreng Dan tumis Bumbu yang sudah dihaluskan ditambah daun Salam Dan lengkuas--Setelah tercium bau Bumbu yang ditumis kemudian masukkan tomat yang sudah dipotong potong--Kemudian setelab tomat layu masukkan air secukupnya Dan rasakan kuahnya kalau belum pas bisa ditambahkan penyedap rasa (Royco)--Masukkan ayam yang sudah disuwir Dan aduk--Tunggu sampai meresap Dan air berkurang--Dan sajikan--",0,/id/resep/4471653-ayam-suwir,,https://img-global.cpcdn.com/recipes/73c422bdade07cfc/680x482cq70/ayam-suwir-foto-resep-utama.jpg
251,Se'i Sapi Khas Kupang,"1 daging Se'i Sapi--2 siung Bawang merah--4 siung Bawang putih--1/4 Bawang Bombay--13 buah cabai rawit (sesuai selera)--2 buah cabai merah keriting (sesuai selera)--1 ikat kecil kemangi, siangi--1/2 buah tomat--secukupnya lada bubuk--secukupnya saos tiram--secukupnya kecap manis--sedikit minyak goreng--secukupnya garam--secukupnya gula--secukupnya air--","Iris daging se'i Sapi nya tipis-tipis atau sesuai selera--Iris tipis bawang merah, bawang putih, bawang Bombay, cabai, dan tomat.--Tumis bawang merah, bawang putih, dan bawang Bombay, sampai harum.--Masukkan cabai, setelah matang masukkan tomat--Bisa beri sedikit air, biarkan sampai bumbu matang dan air mendidih dan menyusut. (ini bisa di skip) bila tidak ingin ada airnya--Masukkan daging Se'i Sapi nya, tambahkan lada bubuk, gula, garam, saos tiram, dan kecap manis. Aduk rata--Masak Se'i sebentar saja ±5 menitan agar daging tidak keras. masukkan daun kemangi. Aduk rata--Tes rasa--Siap di sajikan--",1,/id/resep/4468042-sei-sapi-khas-kupang,,https://img-global.cpcdn.com/recipes/ac8f6bc7eed08b62/680x482cq70/sei-sapi-khas-kupang-foto-resep-utama.jpg
252,Daging sapi lada hitam simple,1/2 kg Daging sapi--1 Paprika merah--1 Paprika hijau--2 Cabai merah besar--1 Bawang bombay--3 siung Bawang putih--1 sdm Kecap--1/2 sdm Kecap asin--secukupnya Royco sapi--3 sdm Lada hitam--secukupnya Minyak goreng--secukupnya Garam--secukupnya Vitsin--Air setengah cup aqua gelas--,Untuk hidangan aku kali ini pake daging yg direbus terlebih dahulu. Kalau sdh empuk sisihkan.--Daging yg sudah empuk lalu dipotong tipis tapi agak melebar -+ 4cm an.. lalu aku gepuk biar bumbu meresap.--Siapkan wajan untuk menumis. Tumis bawang putih cincang dan bawang bombay hingga harum. Masukkan paprika yg sdh dipotong dadu dan cabai merah besar. Aduk rata--Masukkan air dan kecap manis dan asin. Aduk lagi.. masukkan lada hitam dan bumbu secukupnya..--Lalu masukkan daging.. diamkan 2 menit dengan ditutup wajannya. Test rasa. Angkat dan sajikan..--,8,/id/resep/4449745-daging-sapi-lada-hitam-simple,,https://img-global.cpcdn.com/recipes/faaa29fe01eeae11/680x482cq70/daging-sapi-lada-hitam-simple-foto-resep-utama.jpg
